"","record_id","title","subject","institution","journal","publisher","country","author","urls","article_type","retraction_date","retraction_doi","retraction_pub_med_id","original_paper_date","original_paper_doi","original_paper_pub_med_id","retraction_nature","reason","paywalled","notes","duration_in_months","retraction_year"
"694",16242,"Interpretation versus Reference Framing: Assimilation and Contrast Effects in the Organizational Domain","(SOC) Psychology;(SOC) Sociology;","Department of Social Psychology, University of Amsterdam;","Organizational Behavior and Human Decision Processes","Elsevier","Netherlands","Diederik A Stapel;Willem Koomen","","Research Article;",2015-12-07,"10.1016/j.obhdp.2015.11.002",0,1998-11-01,"10.1006/obhd.1998.2802",9831519,"Retraction","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;","No","",205.193548387097,2015
"695",16241,"Information to go: Fluency enhances the usability of primed information","(SOC) Psychology;(SOC) Sociology;","Department of Social and Organizational Psychology, Utrecht University, Heidelberglaan 1, NL-3584 CS Utrecht, The Netherlands; Tilburg Institute for Behavioral Economics Research (TIBER), Tilburg University, P.O. Box 90153, 5000 LE Tilburg, The Netherlands;","Journal of Experimental Social Psychology","Elsevier","Netherlands","Michael Hafner;Diederik A Stapel","","Research Article;",2013-01-08,"10.1016/j.jesp.2012.11.014",0,2009-10-12,"10.1016/j.jesp.2009.10.001",0,"Retraction","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Notice - Limited or No Information;","No","",38.8709677419355,2013
"696",16240,"Hardly thinking about close and distant others: On cognitive business and target closeness in social comparison effects","(B/T) Business - Marketing;(SOC) Psychology;","Department of Social and Organizational Psychology, University of Groningen, Grote Kruisstraat 2/1, 9712 TS Groningen, The Netherlands;","Journal of Experimental Social Psychology","Elsevier","Netherlands","Diederik A Stapel;David M Marx","","Research Article;",2013-03-29,"10.1016/j.jesp.2013.03.005",0,2005-08-05,"10.1016/j.jesp.2005.05.006",0,"Retraction","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Notice - Limited or No Information;","No","",91.7741935483871,2013
"697",16053,"Reliable probabilistic forecasts from an ensemble reservoir inflow forecasting system","(ENV) Climatology;(ENV) Ground/Surface Water;","Department of Earth, Ocean and Atmospheric Sciences, University of British Columbia, Vancouver, British Columbia,Canada","Water Resources Research","Wiley","Canada","Dominique R Bourdin;Thomas N Nipen","","Research Article;",2014-02-28,"10.1002/2014WR015352",0,2013-12-23,"10.1002/2013WR014228",0,"Retraction","+Error in Methods;+Retract and Replace;+Unreliable Results;","No","Replacement published 4/10/2014",2.17857142857143,2014
"698",16008,"Bibliometric study of Electronic Commerce Research in Information Systems & MIS Journals","(B/T) Business - Economics;(B/T) Computer Science;","Graduate Institute of International Business, National Taipei University, New Taipei City, Taiwan, ROC; Department of Marketing Management, Takming University of Science and Technology, Taipei City, Taiwan ROC; Department of Risk Control Management, Mega Financial Holding Company, Taipei 100, Taiwan, ROC;","Scientometrics","Springer","Taiwan","Arthur Jing Lin;Chien-Lung Hsu;Chun-Hao Chiang","","Research Article;",2017-11-11,"10.1007/s11192-017-2575-8",0,2016-10-01,"10.1007/s11192-016-2142-8",0,"Expression of concern","+Concerns/Issues About Data;+Concerns/Issues About Results;+Updated to Retraction;","No","",13.3333333333333,2017
"699",15640,"Distributional effects of rising food prices in Pakistan: Evidence from HIES 2001â02 and 2005â06 survey","(B/T) Business - Economics;","Department of Management Sciences, COMSATS Institute of Information Technology, Abbottabad, Pakistan;","Economic Modelling","Elsevier","Pakistan","Asma Mohsin;Khalid Zaman","http://retractionwatch.com/2014/12/19/elsevier-retracting-16-papers-faked-peer-review/;http://retractionwatch.com/?s=khalid+zaman","Research Article;",2015-01-23,"10.1016/j.econmod.2014.12.009",0,2012-07-04,"10.1016/j.econmod.2012.06.002",0,"Retraction","+Ethical Violations by Author;+Fake Peer Review;+Investigation by Journal/Publisher;","No","",30.6129032258065,2015
"700",15635,"Technological turbulence and the impact of exploration and exploitation within and across organizations on product development performance","(B/T) Business - Economics;(B/T) Business - Management;","University of Mannheim, Germany;","Entrepreneurship Theory and Practice","Wiley","Germany","Ulrich Lichtenthaler","http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/;http://retractionwatch.com/2014/06/13/management-prof-lichtenthaler-up-to-15-retractions/","Research Article;",2014-07-03,"10.1111/etap.520",0,2012-04-01,"10.1111/j.1540-6520.2012.00520.x",0,"Retraction","+Concerns/Issues About Data;+Concerns/Issues About Results;","No","",27.0645161290323,2014
"701",15633,"Product business, foreign direct investment, and licensing: Examining their relationships in international technology exploitation","(B/T) Business - Economics;(B/T) Business - Marketing;","WHU â Otto Beisheim School of Management, Technology and Innovation Management, Burgplatz 2, D-56179 Vallendar, Germany;","Journal of World Business","Elsevier","Germany","ulrich Lichtenthaler","http://retractionwatch.com/2012/08/23/retraction-number-five-for-management-professor-ulrich-lichtenthaler/;http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/","Research Article;",2012-09-11,"10.1016/j.jwb.2012.08.001",0,2009-03-05,"10.1016/j.jwb.2009.01.003",0,"Retraction","+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;+Investigation by Journal/Publisher;","No","",42.2,2012
"702",15632,"Integrated knowledge exploitation: The complementarity of product development and technology licensing","(B/T) Business - Marketing;(B/T) Technology;","University of Mannheim, Mannheim, Germany; WHUâOtto Beisheim School of Management, Vallendar, Germany;","Strategic Management Journal","Wiley","Germany","Ulrich Lichtenthaler;Holger Ernst","http://retractionwatch.com/2012/08/15/retraction-four-appears-for-management-professor-ulrich-lichtenthaler/;http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/","Research Article;",2012-09-11,"10.1002/smj.2015",0,2012-01-04,"10.1002/smj.1951",0,"Retraction","+Error in Analyses;+Error in Results and/or Conclusions;","No","",8.23333333333333,2012
"703",15631,"Determinants of proactive and reactive technology licensing: A contingency perspective","(B/T) Business - Economics;(B/T) Business - Management;","Department of Technology and Innovation Management, WHU â Otto Beisheim School of Management, Technology and Innovation Management, Burgplatz 2, D-56179 Vallendar, Germany;","Research Policy","Elsevier","Germany","Ulrich Lichtenthaler","http://retractionwatch.com/2012/07/17/three-papers-by-german-management-prof-retracted-for-duplication-statistical-issues/;http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/","Research Article;",2012-07-24,"10.1016/j.respol.2012.07.005",0,2010-12-29,"10.1016/j.respol.2009.11.011",0,"Retraction","+Duplication of Article;+Error in Analyses;+Error in Results and/or Conclusions;+Euphemisms for Duplication;+Investigation by Journal/Publisher;+Objections by Third Party;","No","",18.8333333333333,2012
"704",14616,"Linking ethical leadership to employee performance: The roles of leaderâmember exchange, self-efficacy, and organizational identification","(B/T) Business - General;(B/T) Business - Management;(SOC) Psychology;","W.P. Carey School of Business, Arizona State University, Tempe, AZ 85287-4006, USA; Department of Management and Organizations, University of Michigan, USA; Farmer School of Business, Miami University, USA; Guanghua School of Management, Peking University, China;","Organizational Behavior and Human Decision Processes","Elsevier","China;United States","Frederick O Walumbwa;David M Mayer;Peng Wang;Hui Wang;Kristina Workman;Amanda L Christensen","http://retractionwatch.com/2015/05/15/retraction-plagued-management-researcher-hit-with-expression-of-concern/;http://retractionwatch.com/category/by-author/walumbwa/","Research Article;",2015-03-01,"10.1016/j.obhdp.2015.04.004",0,2010-12-08,"10.1016/j.obhdp.2010.11.002",0,"Expression of concern","+Concerns/Issues About Data;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Investigation by Third Party;+Unreliable Data;","No","",50.75,2015
"705",13297,"Moderating Role of Follower Characteristics With Transformational Leadership and Follower Work Engagement","(B/T) Business - Management;(SOC) Psychology;","Claremont McKenna College;University of Nebraska-Lincoln;Arizona State University;","Group & Organization Management","SAGE Publications","United States","Weichun Zhu;Bruce J Avolio;Frederick O Walumbwa","http://retractionwatch.com/2016/04/01/concerns-attached-to-three-more-papers-by-retraction-laden-management-researcher/;http://retractionwatch.com/category/by-author/walumbwa/","Research Article;",2016-03-21,"10.1177/1059601116638774",NA,2009-03-19,"10.1177/1059601108331242",NA,"Correction","+Error in Analyses;+Error in Methods;+Error in Text;","No","",84.0645161290323,2016
"706",13129,"Innovation Strategy, Human Resource Policy, and Firms' Revenue Growth: The Roles of Environmental Uncertainty and Innovation Performance","(B/T) Business - General;(B/T) Business - Management;","Department of Supply Chain Management, W P Carey School of Business, Arizona State University, Tempe, AZ;Department of Management, W P Carey School of Business, Arizona State University, Tempe, AZ;AJM Associates, Stoke Bruerne;","Decision Sciences","Wiley","United Kingdom;United States","Adegoke Oke;Frederick O Walumbwa;Andrew Myers","http://retractionwatch.com/2016/04/01/concerns-attached-to-three-more-papers-by-retraction-laden-management-researcher/;http://retractionwatch.com/category/by-author/walumbwa/","Research Article;",2016-03-09,"10.1111/deci.12218",NA,2012-04-08,"10.1111/j.1540-5915.2011.00350.x",NA,"Expression of concern","+Concerns/Issues About Data;+Error in Analyses;+Error in Methods;+Investigation by Journal/Publisher;","No","",47.0322580645161,2016
"707",12874,"How positive emotions build physical health: Perceived positive social connections account for the upward spiral between positive emotions and vagal tone","(HSC) Medicine - General;(SOC) Psychology;","Department of Psychology, University of North Carolina at Chapel Hill;Osher Center for Integrative Medicine, University of California, San Francisco;Duke Integrative Medicine, Duke Center for Living Campus, Duke University","Psychological Science","SAGE Publications","United States","Bethany E Kok;Kimberly A Coffey;Michael A Cohn;Lahnna I Catalino;Tanya Vacharkulksemsuk;Sara B Algoe;Mary Brantley;Barbara L Fredrickson","http://retractionwatch.com/2016/05/25/duplicated-data-gets-corrected-not-retracted-by-psych-journal/","Research Article;",2016-05-02,"10.1177/0956797616647346",27140726,2013-05-06,"10.1177/0956797612470827",23649562,"Correction","+Concerns/Issues about Referencing/Attributions;+Duplication of Data;","No","",35.8666666666667,2016
"708",12873,"How love and sex can influence recognition of faces and words: A processing model account","(SOC) Psychology;","University of Amsterdam","European Journal of Social Psychology","Wiley","Netherlands","Jens Forster","http://retractionwatch.com/2016/10/26/journals-flag-two-papers-by-psychologist-jens-forster/;http://retractionwatch.com/category/by-author/jens-forster/","Research Article;",2016-08-01,"10.1002/ejsp.2221",NA,2009-06-23,"10.1002/ejsp.656",NA,"Expression of concern","+Investigation by Company/Institution;+No Further Action;+Unreliable Data;","Yes","",85.2903225806452,2016
"709",12871,"Unlocking past emotion: verb use affects mood and happiness","(SOC) Linguistics;(SOC) Psychology;","Department of Psychology, University of Alabama, Tuscaloosa, AL 35487, USA;","Psychological Science","SAGE Publications","United States","William Hart","http://retractionwatch.com/2017/02/07/study-words-effect-mood-retracted-investigation-finds-evidence-data-manipulation/;http://retractionwatch.com/2017/03/07/hindsights-bitch-colleagues-dissect-painful-retraction/","Research Article;",2017-02-08,"10.1177/0956797617692524",28177855,2012-11-12,"10.1177/0956797612446351",23150276,"Retraction","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Third Party;","No","",50.8709677419355,2017
"710",12803,"Leadership in Action Teams: Team Leader and Members' Authenticity, Authenticity Strength, and Team Outcomes","(B/T) Business - Management;(SOC) Military/Naval Studies;(SOC) Psychology;","Center for the Army Profession and Ethic, W.P. Carey School of Business, Arizona State University;Department of Management, Texas A&M - Central Texas;","Personnel Psychology","Wiley","United States","Sean T Hannah;Frederick O Walumbwa;Louis W Fry","http://retractionwatch.com/category/by-author/walumbwa/;http://retractionwatch.com/2016/04/01/concerns-attached-to-three-more-papers-by-retraction-laden-management-researcher/","Research Article;",2016-01-28,"10.1111/peps.12148",0,2011-08-22,"10.1111/j.1744-6570.2011.01225.x",0,"Expression of concern","+Error in Analyses;+Investigation by Journal/Publisher;+Investigation by Third Party;","No","'Dr. Walumbwa, a co-author on the respective articles, has requested that readers be informed that he was responsible for the analyses.'",53.1935483870968,2016
"711",12800,"How LeaderâMember Exchange Influences Effective Work Behaviors: Social Exchange and InternalâExternal Efficacy Perspectives","(B/T) Business - Management;(SOC) Psychology;","W.P. Carey School of Business, Arizona State University;The Eller College of Management, University of Arizona;","Personnel Psychology","Wiley","United States","Frederick O Walumbwa;Russell Cropanzano;Barry M Goldman","http://retractionwatch.com/2016/04/01/concerns-attached-to-three-more-papers-by-retraction-laden-management-researcher/;http://retractionwatch.com/category/by-author/walumbwa/","Research Article;",2016-01-28,"10.1111/peps.12148",0,2011-08-22,"10.1111/j.1744-6570.2011.01224.x",0,"Expression of concern","+Error in Analyses;+Investigation by Journal/Publisher;+Investigation by Third Party;","No","'Dr. Walumbwa, a co-author on the ?ve respective articles, has requested that readers be informed that he was responsible for the analyses.'",53.1935483870968,2016
"712",12796,"How ICT Penetration Influences Productivity Growth: Evidence From 17 OECD Countries","(B/T) Business - Economics;","National Taipei University","Economic Development Quarterly","SAGE Publications","China","Yi-Chia Wang","http://retractionwatch.com/2015/06/19/this-article-was-published-in-error-economics-paper-defaults/","Research Article;",2015-04-22,"10.1177/0891242415584131",0,2013-03-05,"10.1177/0891242413478650",0,"Retraction","+Error by Journal/Publisher;+Lack of Approval from Author;+Lack of Approval from Third Party;+Withdrawal;","No","",25.5666666666667,2015
"713",12788,"Does repetition help? Impact of destination promotion videos on perceived destination image and intention-to-visit change","(B/T) Business - Marketing;","Department of Tourism and Service Management, MODUL University Vienna, Am Kahlenberg 1, 1190 Vienna, Austria;","Journal of Travel & Tourism Marketing","Taylor and Francis","Austria","Daniel Leung;Astrid Dickinger","http://retractionwatch.com/2018/01/29/caught-notice-article-repetition-duplicated-priceless/","Research Article;",2017-09-27,"10.1080/10548408.2017.1383066",0,2017-06-30,"10.1080/10548408.2017.1341361",0,"Retraction","+Duplication of Article;","No","",2.90322580645161,2017
"714",12463,"Nuclear energy and path dependence in Europeâs âEnergy unionâ: coherence or continued divergence?","(B/T) International Relations;(ENV) Climate Change;","International Relations, Vienna School of International Studies, Vienna, Austria SPRU, Science Policy Research Unit, University of Sussex, Brighton UK","Climate Policy","Taylor and Francis","Austria;United Kingdom","Andrew Lawrence;Benjamin Sovacool;Andrew Stirling","http://retractionwatch.com/2016/11/28/authors-retract-paper-linking-nuclear-power-slow-action-climate-change/","Research Article;",2016-11-25,"10.1080/14693062.2016.1260249",NA,2016-07-01,"10.1080/14693062.2016.1179616",NA,"Retraction","+Concerns/Issues About Data;+Concerns/Issues About Results;+Error in Analyses;+Error in Data;+Investigation by Company/Institution;","No","",4.8,2016
"715",12412,"Change Their Choice! Changing Behavior Using the CAN Approach and Activism Research","(B/T) Business - Marketing;(BLS) Nutrition;(SOC) Psychology;","John S. Dyson Professor of Marketing, Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, NY 14853-7801;","Psychology & Marketing","Wiley","United States","Brian Wansink","http://retractionwatch.com/?s=brian+wansink;http://retractionwatch.com/2017/11/29/caught-notice-1376-words-overlap-beleaguered-food-researchers-paper/","Research Article;",2017-09-12,"10.1002/mar.21054",0,2015-04-20,"10.1002/mar.20794",0,"Correction","+Concerns/Issues about Referencing/Attributions;+Duplication of Text;","No","",28.741935483871,2017
"716",12104,"Making sense of overconfidence in market entry","(B/T) Business - Marketing;(SOC) Psychology;","Yale School of Management, Yale University, New Haven, Connecticut;Haas School of Business, University of California, Berkeley, Berkeley, California;Guilford Glazer Faculty of Business and Management, Ben-Gurion University of the Negev, Beer-Sheva;","Strategic Management Journal","Wiley","Israel;United States","Daylian M Cain;Don A Moore;Uriel Haran","http://retractionwatch.com/2015/10/23/correction-restores-confidence-in-results-of-confidence-study/","Research Article;",2015-09-04,"10.1002/smj.2436",NA,2013-11-08,"10.1002/smj.2196",NA,"Correction","+Error in Text;","No","",21.8709677419355,2015
"717",12093,"When Do Analysts Adjust for Biases in Management Guidance? Effects of Guidance Track Record and Analystsâ Incentives","(B/T) Business - Accounting;(B/T) Business - Management;(SOC) Psychology;","Nanyang Technological University; Cornell University; Bentley University; Erasmus University;","Contemporary Accounting Research","Wiley","Netherlands;Singapore;United States","Hun-Tong Tan;Robert Libby;James E Hunton","http://retractionwatch.com/2015/06/29/accounting-professor-notches-30-retractions-after-misconduct-finding/;http://retractionwatch.com/?s=hunton","Research Article;",2015-01-31,"10.1111/1911-3846.12120",0,2010-03-01,"10.1111/j.1911-3846.2010.01006.x",0,"Retraction","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;","No","JE Hunton named for misconduct;",58.9677419354839,2015
"718",12092,"Recognition v. Disclosure, Auditor Tolerance for Misstatement, and the Reliability of Stock-Compensation and Lease Information","(B/T) Business - Accounting;(B/T) Business - Economics;(SOC) Communications;(SOC) Psychology;","Johnson Graduate School of Management, Cornell University; Accountancy Department, Bentley College;","Journal of Accounting Research","Wiley","United States","Robert Libby;Mark W Nelson;James E Hunton","http://retractionwatch.com/2015/06/29/accounting-professor-notches-30-retractions-after-misconduct-finding/;http://retractionwatch.com/?s=hunton;http://retractionwatch.com/the-retraction-watch-leaderboard/","Research Article;",2015-05-19,"10.1111/1475-679X.12085",0,2006-03-27,"10.1111/j.1475-679X.2006.00210.x",0,"Retraction","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;","No","JE Hunton named for misconduct;",109.733333333333,2015
"719",12091,"Self-Serving Attribution Bias, Overconfidence, and the Issuance of Management Forecasts","(B/T) Business - General;(B/T) Business - Management;(SOC) Psychology;","Cornell University; University of Illinois at UrbanaâChampaign;","Journal of Accounting Research","Wiley","United States","Robert Libby;Kristina Rennekamp","http://retractionwatch.com/2015/06/29/accounting-professor-notches-30-retractions-after-misconduct-finding/","Research Article;",2015-06-05,"10.1111/1475-679X.12088",NA,2011-10-31,"10.1111/j.1475-679X.2011.00430.x",NA,"Expression of concern","+Concerns/Issues about Third Party Involvement;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct by Third Party;+Unreliable Data;","No","JE Hunton responsible for unreliable data;",43.1666666666667,2015
"720",11991,"Factors affecting the e-learning outcomes: An integration of TAM and IS success model","(B/T) Technology;(SOC) Education;(SOC) Psychology;","Department of Public Administration, Allameh Tabataba'i University, Tehran, Iran;","Telematics and Informatics","Elsevier","Iran","Hossein Mohammadi","http://retractionwatch.com/2016/07/06/youve-been-duped-again-do-these-data-look-familiar-they-are/","Research Article;",2015-11-01,"10.1016/j.tele.2015.06.004",NA,2015-03-17,"10.1016/j.tele.2015.03.002",NA,"Retraction","+Breach of Policy by Author;+Duplication of Article;+Euphemisms for Duplication;","No","",7.48387096774194,2015
"721",11632,"Incentives for creativity","(B/T) Business - Economics;(SOC) Psychology;","Rady School of Management, University of California, San Diego;CREED, University of Amsterdam, Amsterdam;","Experimental Economics","Springer","Netherlands;United States","Sanjiv Erat;Uri Gneezy","http://retractionwatch.com/2016/12/15/not-citation-police-no-errata-omitted-citations-says-economics-journal/","Research Article;",2016-09-16,"10.1007/s10683-015-9446-z",NA,2015-05-03,"10.1007/s10683-015-9440-5",NA,"Correction","+Concerns/Issues about Referencing/Attributions;","No","",16.4333333333333,2016
"722",11454,"When any Worx looks typical to you: Global relative to local processing increases prototypicality and liking","(B/T) Business - Marketing;(SOC) Psychology;","Department of Social Psychology, Universiteit van Amsterdam, The Netherlands; Department of Economic, Organizational, and Social Psychology, Chemnitz University of Technology, Germany;","Journal of Experimental Social Psychology","Elsevier","Germany;Netherlands","Jens Forster;Markus Denzler","http://retractionwatch.com/category/by-author/jens-forster/;http://retractionwatch.com/2017/09/29/journal-adds-concern-notice-paper-psychologist-jens-forster/","Research Article;",2017-09-14,"10.1016/j.jesp.2017.04.002",0,2011-08-24,"10.1016/j.jesp.2011.08.012",0,"Expression of concern","+Concerns/Issues About Data;+Concerns/Issues About Results;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Investigation by Third Party;+Objections by Author(s);","Yes","",72.6774193548387,2017
"723",11340,"Enterprise resource planning systems and non-financial performance incentives: The joint impact on corporate performance","(B/T) Business - Accounting;(B/T) Business - General;(B/T) Business - Management;","Virginia Commonwealth University, Richmond, VA, United States; Bentley College, Department of Accountancy, Waltham, MA, United States; University of Toledo, College of Business Administration, Toledo, OH, United States;","International Journal of Accounting Information Systems","Elsevier","United States","Benson Wier;James E Hunton;Hassan R HassabElnaby","http://retractionwatch.com/2016/05/12/former-accounting-prof-adds-4-more-retractions-total-exceeds-37/","Research Article;",2015-11-01,"10.1016/j.accinf.2007.05.001",0,2007-08-08,"10.1016/j.accinf.2007.05.001",0,"Retraction","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Upgrade/Update of Prior Notice;","No","JE Hunton named for misconduct; html overwrite by notice;",98.7741935483871,2015
"724",11339,"Enterprise resource planning systems and non-financial performance incentives: The joint impact on corporate performance","(B/T) Business - Accounting;(B/T) Business - General;(B/T) Business - Management;","Virginia Commonwealth University, Richmond, VA, United States; Bentley College, Department of Accountancy, Waltham, MA, United States; University of Toledo, College of Business Administration, Toledo, OH, United States;","International Journal of Accounting Information Systems","Elsevier","United States","Benson Wier;James E Hunton;Hassan R HassabElnaby","http://retractionwatch.com/2016/05/12/former-accounting-prof-adds-4-more-retractions-total-exceeds-37/","Research Article;",2015-01-23,"10.1016/j.accinf.2014.12.001",0,2007-08-08,"10.1016/j.accinf.2007.05.001",0,"Expression of concern","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Updated to Retraction;","No","JE Hunton named for misconduct;",89.4838709677419,2015
"725",11335,"Enforcing transparent access to private content in social networks by means of automatic sanitization","(B/T) Computer Science;(B/T) Technology;(SOC) Communications;","UNESCO Chair in Data Privacy, Department of Computer Science and Mathematics, Universitat Rovira i Virgili, Avda. PaÃ¯sos Catalans, 26, Tarragona 43007, Spain;","Expert Systems with Applications","Elsevier","Spain","Alexandre Viejo;David SÃ¡nchez","http://retractionwatch.com/2016/09/15/paper-pulled-for-including-identifiable-patient-quote-from-social-networking-site/","Research Article;",2016-08-10,"10.1016/j.eswa.2016.07.025",0,2015-08-19,"10.1016/j.eswa.2015.08.014",0,"Retraction","+Concerns/Issues about Third Party Involvement;+Lack of Approval from Third Party;+Retract and Replace;+Withdrawal;","No","",11.7096774193548,2016
"726",11136,"Growth factors determining financial development impact on SAARC's energy demand: Energy-starved or energy-efficient region?","(B/T) Business - Economics;(B/T) International Relations;(PHY) Energy;","Department of Economics, University of Haripur, Khyber Pakhtoonkhawa;Islamia University of Bahawalpur, Bahawalpur;Department of Management Sciences, COMSATS Institute of Information Technology, Abbottabad;COMSATS Institute of Information Technology, Abbottabad;Department of Humanities, COMSATS Institute of Information Technology, Abbottabad;","Energy Policy","Elsevier","Pakistan","Muhammad Azhar Khan;Muhammad Zahir Khan;Khalid Zaman;Muhammad Mushtaq Khan;Hina Zahoor","http://retractionwatch.com/2016/05/06/peer-review-scam-leader-now-up-to-20-retractions/;http://retractionwatch.com/the-retraction-watch-leaderboard/","Article in Press;Research Article;",2013-09-05,"10.1016/j.enpol.2013.07.135",NA,2013-09-05,"10.1016/j.enpol.2013.07.135",NA,"Retraction","+Fake Peer Review;+Investigation by Journal/Publisher;+Notice - Limited or No Information;+Withdrawal;","No","Elsevier retracted Khalid Zaman's papers after finding that he was 'orchestrating fake peer review'",0,2013
"727",10440,"Evaluation of Road Safety Based on Geometric Design Consistency Using Smart Phone GPS","(B/T) Technology;(B/T) Transportation;(B/T) Urban Planning;","Iran University of Science and Technology","ITE Journal","Institute of Transportation Engineers","Iran","Shahriar Afandizadeh Zargari;Reza Jalalkamali;Mahmoud Ahmadinejad","http://retractionwatch.com/2017/08/30/engineering-journal-removes-article-co-authored-former-president-iran/","Research Article;",2017-08-20,"Unavailable",0,2017-08-01,"Unavailable",0,"Retraction","+Complaints about Author;+Notice - Lack of;","No","Article removed without notice - dates are estimated .See also: http://www.tabletmag.com/scroll/243984/a-peer-reviewed-journal-published-mahmoud-ahmadinejad-then-they-realized-who-he-was-and-retracted",0.612903225806452,2017
"728",10122,"Loyal to Whom? The Effect of Relational Embeddedness and Managersâ Mobility on Market Tie Dissolution","(B/T) Business - Management;","University of Texas at Austin;California Polytechnic State University","Administrative Science Quarterly","SAGE Publications","United States","Y Sekou Bermiss;Bruce E Greenbaum","","Research Article;",2016-04-27,"10.1177/0001839216645560",NA,2015-11-19,"10.1177/0001839215619198",NA,"Correction","+Error in Image;+Error in Text;","No","",5.26666666666667,2016
"729",10025,"Correction or comparison? The effects of prime awareness on social judgments","(SOC) Psychology;(SOC) Sociology;","University Blaise Pascal, France; Tilburg University, The Netherlands;","European Journal of Social Psychology","Wiley","France;Netherlands","Marcus Maringer;Diederik A Stapel","http://retractionwatch.com/category/by-author/diederik-stapel/;http://retractionwatch.com/2015/12/08/diederik-stapel-now-has-58-retractions/","Research Article;",2015-11-30,"10.1002/ejsp.2173",NA,2009-02-17,"10.1002/ejsp.569",NA,"Retraction","+Falsification/Fabrication of Data;","Yes","DA Stapel named for fabrication;",81.4333333333333,2015
"730",9788,"An approach to computing marginal land use change carbon intensities for bioenergy in policy applications","(B/T) Computer Science;(B/T) Government;(ENV) Environmental Sciences;","Joint Global Change Research Institute, Pacific Northwest National Laboratory, College Park, MD 2040, USA; Office of Climate and Environmental Analysis, U.S. Department of Energy, Washington, D.C. 20585, USA;","Economic Modelling","Elsevier","United States","Marshall Wise;Elke L Hodson;Bryan K Mignone;Leon Clarke;Stephanie Waldhoff;Patrick Luckow","http://retractionwatch.com/2015/06/26/a-tale-of-two-journals-emissions-paper-inadvertently-published-in-wrong-journal/","Research Article;",2015-06-01,"10.1016/j.eneco.2015.02.016",NA,2015-03-06,"",NA,"Retraction","+Error by Journal/Publisher;+Retract and Replace;+Withdrawal;","No","Article available at: http://www.sciencedirect.com/science/article/pii/S0140988315001619",2.83870967741935,2015
"731",9474,"Reducing Software Failures: addressing the ethical risks of the software development lifecycle","(B/T) Computer Science;(SOC) Ethics/Bioethics;","Software Engineering Ethics Research Institute, East Tennessee State University, USA;","Australasian Journal of Information Systems","Australasian Association for Information Systems","United States","Don Gotterbarn","","Research Article;",2002-05-01,"10.3127/ajis.v9i2.202",NA,2002-05-01,"10.3127/ajis.v9i2.202",NA,"Expression of concern","+Duplication of Article;","No","",0,2002
"732",9461,"Will corporate directors engage in bias arbitrage to curry favor with shareholders","(B/T) Business - Accounting;(B/T) Business - Management;","Department of Accountancy, Bentley University, Waltham, MA 02452, United States; Victoria University of Wellington, The School of Accounting and Commercial Law Level 7, Rutherford House, Thorndon, Wellington 6011, New Zealand;","Journal of Accounting and Public Policy","Elsevier","New Zealand;United States","James E Hunton;Jacob M Rose","http://retractionwatch.com/?s=james+hunton;http://retractionwatch.com/2016/05/12/former-accounting-prof-adds-4-more-retractions-total-exceeds-37/","Research Article;",2016-01-01,"10.1016/j.jaccpubpol.2015.12.002",0,2011-11-16,"10.1016/j.jaccpubpol.2011.10.003",0,"Retraction","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;","No","James Hunter named as responsible for misconduct",49.5161290322581,2016
